suite,seed,method,budget,trials,lanes,decor_bits,library,noise_mode,noise_rate,prior_mode,success_rate,mean_regret,posterior_contact_entropy,posterior_full_entropy,contact_probes,decor_probes
prior_stress,7,contact_equivalence,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,7,contact_equivalence,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,7,expected_regret,2,24,16,64,mixed,none,0.0,uniform,0.2916666666666667,0.7083333333333334,2.288951032109891,66.28895103210988,2.0,0.0
prior_stress,7,expected_regret,4,24,16,64,mixed,none,0.0,uniform,0.625,0.375,0.7468671876502407,64.74686718765024,4.0,0.0
prior_stress,7,expected_regret,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,7,expected_regret,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,7,sampled_equivalence,2,24,16,64,mixed,none,0.0,uniform,0.3333333333333333,0.6666666666666666,2.1156153044740127,66.11561530447402,2.0,0.0
prior_stress,7,sampled_equivalence,4,24,16,64,mixed,none,0.0,uniform,0.875,0.125,0.2916666666666667,64.29166666666667,4.0,0.0
prior_stress,7,sampled_equivalence,6,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,6.0,0.0
prior_stress,7,sampled_equivalence,8,24,16,64,mixed,none,0.0,uniform,1.0,0.0,0.0,64.0,8.0,0.0
prior_stress,8,dense_entropy,2,24,16,64,mixed,none,0.0,uniform,0.125,0.875,4.0,60.0,0.0,2.0
prior_stress,8,dense_entropy,4,24,16,64,mixed,none,0.0,uniform,0.08333333333333333,0.9166666666666666,4.0,52.0,0.0,4.0
prior_stress,8,dense_entropy,6,24,16,64,mixed,none,0.0,uniform,0.041666666666666664,0.9583333333333334,4.0,44.0,0.0,6.0
