suite,seed,method,budget,trials,lanes,decor_bits,library,noise_mode,noise_rate,prior_mode,lane_setting,success_rate,mean_regret,posterior_contact_entropy,posterior_full_entropy,contact_probes,decor_probes
lane_scaling,6,contact_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,6,expected_regret,2,24,8,64,mixed,none,0.0,uniform,8,0.4166666666666667,0.5833333333333334,1.0,65.0,2.0,0.0
lane_scaling,6,expected_regret,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,6,expected_regret,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,6,expected_regret,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,6,expected_regret,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,6,sampled_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.4166666666666667,0.5833333333333334,1.055827083453526,65.05582708345352,2.0,0.0
lane_scaling,6,sampled_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,6,sampled_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,6,sampled_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,6,sampled_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,7,dense_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.16666666666666666,0.8333333333333334,3.0,59.0,0.0,2.0
lane_scaling,7,dense_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.16666666666666666,0.8333333333333334,3.0,51.0,0.0,4.0
lane_scaling,7,dense_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.20833333333333334,0.7916666666666666,3.0,43.0,0.0,6.0
lane_scaling,7,dense_entropy,8,24,8,64,mixed,none,0.0,uniform,8,0.16666666666666666,0.8333333333333334,3.0,35.0,0.0,8.0
lane_scaling,7,dense_entropy,10,24,8,64,mixed,none,0.0,uniform,8,0.20833333333333334,0.7916666666666666,3.0,27.0,0.0,10.0
lane_scaling,7,dense_contact_only,2,24,8,64,mixed,none,0.0,uniform,8,0.5416666666666666,0.4583333333333333,1.0,65.0,2.0,0.0
lane_scaling,7,dense_contact_only,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,7,dense_contact_only,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,7,dense_contact_only,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,7,dense_contact_only,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,7,critical_cell_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.4583333333333333,0.5416666666666666,1.7233083338141035,65.72330833381409,2.0,0.0
lane_scaling,7,critical_cell_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.5833333333333334,0.4166666666666667,0.9166666666666666,64.91666666666667,4.0,0.0
lane_scaling,7,critical_cell_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.875,0.125,0.20833333333333334,64.20833333333333,6.0,0.0
lane_scaling,7,critical_cell_entropy,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,7,critical_cell_entropy,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,7,contact_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.5416666666666666,0.4583333333333333,1.0,65.0,2.0,0.0
lane_scaling,7,contact_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,7,contact_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,7,contact_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,7,contact_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,7,expected_regret,2,24,8,64,mixed,none,0.0,uniform,8,0.625,0.375,1.0,65.0,2.0,0.0
lane_scaling,7,expected_regret,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,7,expected_regret,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,7,expected_regret,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,7,expected_regret,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,7,sampled_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.625,0.375,0.9481203125901446,64.94812031259015,2.0,0.0
lane_scaling,7,sampled_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,7,sampled_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,7,sampled_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,7,sampled_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,8,dense_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.041666666666666664,0.9583333333333334,3.0,59.0,0.0,2.0
lane_scaling,8,dense_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.08333333333333333,0.9166666666666666,3.0,51.0,0.0,4.0
lane_scaling,8,dense_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.125,0.875,3.0,43.0,0.0,6.0
lane_scaling,8,dense_entropy,8,24,8,64,mixed,none,0.0,uniform,8,0.0,1.0,3.0,35.0,0.0,8.0
lane_scaling,8,dense_entropy,10,24,8,64,mixed,none,0.0,uniform,8,0.08333333333333333,0.9166666666666666,3.0,27.0,0.0,10.0
lane_scaling,8,dense_contact_only,2,24,8,64,mixed,none,0.0,uniform,8,0.5833333333333334,0.4166666666666667,1.0,65.0,2.0,0.0
lane_scaling,8,dense_contact_only,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,8,dense_contact_only,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,8,dense_contact_only,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,8,dense_contact_only,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,8,critical_cell_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.4166666666666667,0.5833333333333334,2.0464286464042476,66.04642864640424,2.0,0.0
lane_scaling,8,critical_cell_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.5833333333333334,0.4166666666666667,1.25,65.25,4.0,0.0
lane_scaling,8,critical_cell_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.8333333333333334,0.16666666666666666,0.2916666666666667,64.29166666666667,6.0,0.0
lane_scaling,8,critical_cell_entropy,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,8,critical_cell_entropy,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,8,contact_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.5,0.5,1.0,65.0,2.0,0.0
lane_scaling,8,contact_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,8,contact_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,8,contact_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,8,contact_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,8,expected_regret,2,24,8,64,mixed,none,0.0,uniform,8,0.625,0.375,1.0,65.0,2.0,0.0
lane_scaling,8,expected_regret,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,8,expected_regret,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,8,expected_regret,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,8,expected_regret,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,8,sampled_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.375,0.625,1.1147869792568113,65.1147869792568,2.0,0.0
lane_scaling,8,sampled_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,8,sampled_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,8,sampled_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,8,sampled_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,9,dense_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.125,0.875,3.0,59.0,0.0,2.0
lane_scaling,9,dense_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.08333333333333333,0.9166666666666666,3.0,51.0,0.0,4.0
lane_scaling,9,dense_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.08333333333333333,0.9166666666666666,3.0,43.0,0.0,6.0
lane_scaling,9,dense_entropy,8,24,8,64,mixed,none,0.0,uniform,8,0.08333333333333333,0.9166666666666666,3.0,35.0,0.0,8.0
lane_scaling,9,dense_entropy,10,24,8,64,mixed,none,0.0,uniform,8,0.041666666666666664,0.9583333333333334,3.0,27.0,0.0,10.0
lane_scaling,9,dense_contact_only,2,24,8,64,mixed,none,0.0,uniform,8,0.5833333333333334,0.4166666666666667,1.0,65.0,2.0,0.0
lane_scaling,9,dense_contact_only,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,9,dense_contact_only,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,9,dense_contact_only,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,9,dense_contact_only,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,9,critical_cell_entropy,2,24,8,64,mixed,none,0.0,uniform,8,0.3333333333333333,0.6666666666666666,2.154135417267629,66.15413541726763,2.0,0.0
lane_scaling,9,critical_cell_entropy,4,24,8,64,mixed,none,0.0,uniform,8,0.5416666666666666,0.4583333333333333,1.0833333333333333,65.08333333333333,4.0,0.0
lane_scaling,9,critical_cell_entropy,6,24,8,64,mixed,none,0.0,uniform,8,0.8333333333333334,0.16666666666666666,0.2916666666666667,64.29166666666667,6.0,0.0
lane_scaling,9,critical_cell_entropy,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,9,critical_cell_entropy,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,9,contact_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.625,0.375,1.0,65.0,2.0,0.0
lane_scaling,9,contact_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,9,contact_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,9,contact_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,9,contact_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,9,expected_regret,2,24,8,64,mixed,none,0.0,uniform,8,0.6666666666666666,0.3333333333333333,1.0,65.0,2.0,0.0
lane_scaling,9,expected_regret,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,9,expected_regret,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,9,expected_regret,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,9,expected_regret,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,9,sampled_equivalence,2,24,8,64,mixed,none,0.0,uniform,8,0.5,0.5,0.9827067708633814,64.98270677086339,2.0,0.0
lane_scaling,9,sampled_equivalence,4,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,9,sampled_equivalence,6,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,9,sampled_equivalence,8,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,9,sampled_equivalence,10,24,8,64,mixed,none,0.0,uniform,8,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,0,dense_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.08333333333333333,0.9166666666666666,3.5849625007211565,59.58496250072114,0.0,2.0
lane_scaling,0,dense_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.08333333333333333,0.9166666666666666,3.5849625007211565,51.584962500721154,0.0,4.0
lane_scaling,0,dense_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.125,0.875,3.5849625007211565,43.58496250072116,0.0,6.0
lane_scaling,0,dense_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.041666666666666664,0.9583333333333334,3.5849625007211565,35.58496250072116,0.0,8.0
lane_scaling,0,dense_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.0,1.0,3.5849625007211565,27.584962500721158,0.0,10.0
lane_scaling,0,dense_contact_only,2,24,12,64,mixed,none,0.0,uniform,12,0.3333333333333333,0.6666666666666666,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,0,dense_contact_only,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,0,dense_contact_only,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,0,dense_contact_only,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,0,dense_contact_only,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,0,critical_cell_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.125,0.875,3.1835144242670563,67.1835144242671,2.0,0.0
lane_scaling,0,critical_cell_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.3333333333333333,0.6666666666666666,2.25,66.25,4.0,0.0
lane_scaling,0,critical_cell_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.5833333333333334,0.4166666666666667,1.1847744794971964,65.1847744794972,6.0,0.0
lane_scaling,0,critical_cell_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.7083333333333334,0.2916666666666667,0.75,64.75,8.0,0.0
lane_scaling,0,critical_cell_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.75,0.25,0.2916666666666667,64.29166666666667,10.0,0.0
lane_scaling,0,contact_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.625,0.375,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,0,contact_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,0,contact_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,0,contact_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,0,contact_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,0,expected_regret,2,24,12,64,mixed,none,0.0,uniform,12,0.16666666666666666,0.8333333333333334,1.7916666666666667,65.79166666666667,2.0,0.0
lane_scaling,0,expected_regret,4,24,12,64,mixed,none,0.0,uniform,12,0.6666666666666666,0.3333333333333333,0.4166666666666667,64.41666666666667,4.0,0.0
lane_scaling,0,expected_regret,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,0,expected_regret,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,0,expected_regret,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,0,sampled_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.125,0.875,1.746935025177599,65.74693502517759,2.0,0.0
lane_scaling,0,sampled_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,0.9583333333333334,0.041666666666666664,0.08333333333333333,64.08333333333333,4.0,0.0
lane_scaling,0,sampled_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,0,sampled_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,0,sampled_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,1,dense_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.08333333333333333,0.9166666666666666,3.5849625007211565,59.58496250072114,0.0,2.0
lane_scaling,1,dense_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.08333333333333333,0.9166666666666666,3.5849625007211565,51.584962500721154,0.0,4.0
lane_scaling,1,dense_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.08333333333333333,0.9166666666666666,3.5849625007211565,43.58496250072116,0.0,6.0
lane_scaling,1,dense_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.125,0.875,3.5849625007211565,35.58496250072116,0.0,8.0
lane_scaling,1,dense_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.0,1.0,3.5849625007211565,27.584962500721158,0.0,10.0
lane_scaling,1,dense_contact_only,2,24,12,64,mixed,none,0.0,uniform,12,0.16666666666666666,0.8333333333333334,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,1,dense_contact_only,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,1,dense_contact_only,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,1,dense_contact_only,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,1,dense_contact_only,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,1,critical_cell_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.25,0.75,2.9066870830264424,66.90668708302648,2.0,0.0
lane_scaling,1,critical_cell_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.2916666666666667,0.7083333333333334,2.25,66.25,4.0,0.0
lane_scaling,1,critical_cell_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.5,0.5,1.615601562950722,65.61560156295072,6.0,0.0
lane_scaling,1,critical_cell_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.6666666666666666,0.3333333333333333,0.9166666666666666,64.91666666666667,8.0,0.0
lane_scaling,1,critical_cell_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.9166666666666666,0.08333333333333333,0.16666666666666666,64.16666666666667,10.0,0.0
lane_scaling,1,contact_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.3333333333333333,0.6666666666666666,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,1,contact_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,1,contact_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,1,contact_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,1,contact_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,1,expected_regret,2,24,12,64,mixed,none,0.0,uniform,12,0.375,0.625,1.7083333333333333,65.70833333333333,2.0,0.0
lane_scaling,1,expected_regret,4,24,12,64,mixed,none,0.0,uniform,12,0.8333333333333334,0.16666666666666666,0.3333333333333333,64.33333333333333,4.0,0.0
lane_scaling,1,expected_regret,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,1,expected_regret,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,1,expected_regret,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,1,sampled_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.2916666666666667,0.7083333333333334,1.767361066663977,65.76736106666398,2.0,0.0
lane_scaling,1,sampled_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,0.9583333333333334,0.041666666666666664,0.041666666666666664,64.04166666666667,4.0,0.0
lane_scaling,1,sampled_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,1,sampled_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,1,sampled_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,2,dense_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.125,0.875,3.5849625007211565,59.58496250072114,0.0,2.0
lane_scaling,2,dense_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.125,0.875,3.5849625007211565,51.584962500721154,0.0,4.0
lane_scaling,2,dense_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.041666666666666664,0.9583333333333334,3.5849625007211565,43.58496250072116,0.0,6.0
lane_scaling,2,dense_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.041666666666666664,0.9583333333333334,3.5849625007211565,35.58496250072116,0.0,8.0
lane_scaling,2,dense_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.08333333333333333,0.9166666666666666,3.5849625007211565,27.584962500721158,0.0,10.0
lane_scaling,2,dense_contact_only,2,24,12,64,mixed,none,0.0,uniform,12,0.20833333333333334,0.7916666666666666,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,2,dense_contact_only,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,2,dense_contact_only,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,2,dense_contact_only,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,2,dense_contact_only,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,2,critical_cell_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.4166666666666667,0.5833333333333334,2.2146187299249083,66.21461872992494,2.0,0.0
lane_scaling,2,critical_cell_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.5833333333333334,0.4166666666666667,1.625,65.625,4.0,0.0
lane_scaling,2,critical_cell_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.7083333333333334,0.2916666666666667,1.1847744794971964,65.1847744794972,6.0,0.0
lane_scaling,2,critical_cell_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.875,0.125,0.6666666666666666,64.66666666666667,8.0,0.0
lane_scaling,2,critical_cell_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.9166666666666666,0.08333333333333333,0.16666666666666666,64.16666666666667,10.0,0.0
lane_scaling,2,contact_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.25,0.75,1.5849625007211552,65.58496250072115,2.0,0.0
lane_scaling,2,contact_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,2,contact_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,2,contact_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,2,contact_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,2,expected_regret,2,24,12,64,mixed,none,0.0,uniform,12,0.20833333333333334,0.7916666666666666,1.625,65.625,2.0,0.0
lane_scaling,2,expected_regret,4,24,12,64,mixed,none,0.0,uniform,12,0.875,0.125,0.20833333333333334,64.20833333333333,4.0,0.0
lane_scaling,2,expected_regret,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,2,expected_regret,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,2,expected_regret,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,2,sampled_equivalence,2,24,12,64,mixed,none,0.0,uniform,12,0.375,0.625,1.6014411461638627,65.60144114616385,2.0,0.0
lane_scaling,2,sampled_equivalence,4,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,4.0,0.0
lane_scaling,2,sampled_equivalence,6,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,6.0,0.0
lane_scaling,2,sampled_equivalence,8,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,8.0,0.0
lane_scaling,2,sampled_equivalence,10,24,12,64,mixed,none,0.0,uniform,12,1.0,0.0,0.0,64.0,10.0,0.0
lane_scaling,3,dense_entropy,2,24,12,64,mixed,none,0.0,uniform,12,0.25,0.75,3.5849625007211565,59.58496250072114,0.0,2.0
lane_scaling,3,dense_entropy,4,24,12,64,mixed,none,0.0,uniform,12,0.125,0.875,3.5849625007211565,51.584962500721154,0.0,4.0
lane_scaling,3,dense_entropy,6,24,12,64,mixed,none,0.0,uniform,12,0.16666666666666666,0.8333333333333334,3.5849625007211565,43.58496250072116,0.0,6.0
lane_scaling,3,dense_entropy,8,24,12,64,mixed,none,0.0,uniform,12,0.0,1.0,3.5849625007211565,35.58496250072116,0.0,8.0
lane_scaling,3,dense_entropy,10,24,12,64,mixed,none,0.0,uniform,12,0.041666666666666664,0.9583333333333334,3.5849625007211565,27.584962500721158,0.0,10.0
